flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,C63,,2025-07-30T10:45:00+00:00,2025-07-30T10:45:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,,CL9,2025-07-30T13:50:00+00:00,,,,,,American Airlines,AA,AAL,6996,AA6996,AAL6996,british airways,ba,baw,285,ba285,baw285,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,C63,,2025-07-30T10:45:00+00:00,2025-07-30T10:45:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,,CL9,2025-07-30T13:50:00+00:00,,,,,,AlphaSky,AS,JAG,5279,AS5279,JAG5279,british airways,ba,baw,285,ba285,baw285,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,B38,18.0,2025-07-30T10:15:00+00:00,2025-07-30T10:15:00+00:00,2025-07-30T10:33:00+00:00,2025-07-30T10:33:00+00:00,2025-07-30T10:33:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,,D76,,2025-07-30T12:10:00+00:00,,,,,,SriLankan Airlines,UL,ALK,2851,UL2851,ALK2851,air canada,ac,aca,851,ac851,aca851,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A19,37.0,2025-07-30T08:30:00+00:00,2025-07-30T08:30:00+00:00,2025-07-30T09:07:00+00:00,2025-07-30T09:07:00+00:00,2025-07-30T09:07:00+00:00,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B24,,2025-07-30T11:05:00+00:00,5.0,,,,,Croatia Airlines,OU,CTN,5491,OU5491,CTN5491,lufthansa,lh,dlh,925,lh925,dlh925,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A19,37.0,2025-07-30T08:30:00+00:00,2025-07-30T08:30:00+00:00,2025-07-30T09:07:00+00:00,2025-07-30T09:07:00+00:00,2025-07-30T09:07:00+00:00,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,B24,,2025-07-30T11:05:00+00:00,5.0,,,,,United Airlines,UA,UAL,9232,UA9232,UAL9232,lufthansa,lh,dlh,925,lh925,dlh925,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A15,15.0,2025-07-30T08:55:00+00:00,2025-07-30T08:55:00+00:00,2025-07-30T09:09:00+00:00,2025-07-30T09:09:00+00:00,2025-07-30T09:09:00+00:00,Berlin Brandenburg Airport,Europe/Berlin,BER,EDDB,1,Y6,B3,2025-07-30T11:50:00+00:00,,,,,,JetBlue Airways,B6,JBU,6284,B66284,JBU6284,british airways,ba,baw,988,ba988,baw988,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A18,22.0,2025-07-30T10:50:00+00:00,2025-07-30T10:50:00+00:00,2025-07-30T11:12:00+00:00,2025-07-30T11:12:00+00:00,2025-07-30T11:12:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,4S,,01,2025-07-30T14:15:00+00:00,,,,,,British Airways,BA,BAW,7055,BA7055,BAW7055,iberia,ib,ibe,714,ib714,ibe714,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A18,22.0,2025-07-30T10:50:00+00:00,2025-07-30T10:50:00+00:00,2025-07-30T11:12:00+00:00,2025-07-30T11:12:00+00:00,2025-07-30T11:12:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,4S,,01,2025-07-30T14:15:00+00:00,,,,,,Vueling,VY,VLG,5230,VY5230,VLG5230,iberia,ib,ibe,714,ib714,ibe714,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A18,22.0,2025-07-30T10:50:00+00:00,2025-07-30T10:50:00+00:00,2025-07-30T11:12:00+00:00,2025-07-30T11:12:00+00:00,2025-07-30T11:12:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,4S,,01,2025-07-30T14:15:00+00:00,,,,,,Japan Airlines,JL,JTL,9420,JL9420,JTL9420,iberia,ib,ibe,714,ib714,ibe714,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,4,10,20.0,2025-07-30T09:30:00+00:00,2025-07-30T09:30:00+00:00,2025-07-30T09:49:00+00:00,2025-07-30T09:49:00+00:00,2025-07-30T09:49:00+00:00,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D43,,2025-07-30T19:35:00+00:00,,,,,,Air New Zealand,NZ,ANZ,4292,NZ4292,ANZ4292,etihad airways,ey,etd,62,ey62,etd62,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,4,10,20.0,2025-07-30T09:30:00+00:00,2025-07-30T09:30:00+00:00,2025-07-30T09:49:00+00:00,2025-07-30T09:49:00+00:00,2025-07-30T09:49:00+00:00,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D43,,2025-07-30T19:35:00+00:00,,,,,,SAS,SK,SAS,6552,SK6552,SAS6552,etihad airways,ey,etd,62,ey62,etd62,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A18,30.0,2025-07-30T10:15:00+00:00,2025-07-30T10:15:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T13:45:00+00:00,1.0,,,,,Air Canada,AC,ACA,6745,AC6745,ACA6745,lot - polish airlines,lo,lot,282,lo282,lot282,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A18,30.0,2025-07-30T10:15:00+00:00,2025-07-30T10:15:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T13:45:00+00:00,1.0,,,,,Air Canada,AC,ACA,6754,AC6754,ACA6754,lot - polish airlines,lo,lot,282,lo282,lot282,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A18,30.0,2025-07-30T10:15:00+00:00,2025-07-30T10:15:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T13:45:00+00:00,1.0,,,,,Air India,AI,AIC,7762,AI7762,AIC7762,lot - polish airlines,lo,lot,282,lo282,lot282,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A18,30.0,2025-07-30T10:15:00+00:00,2025-07-30T10:15:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,2025-07-30T10:44:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T13:45:00+00:00,1.0,,,,,Singapore Airlines,SQ,SIA,2372,SQ2372,SIA2372,lot - polish airlines,lo,lot,282,lo282,lot282,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,3,30,32.0,2025-07-30T07:30:00+00:00,2025-07-30T07:30:00+00:00,2025-07-30T08:01:00+00:00,2025-07-30T08:01:00+00:00,2025-07-30T08:01:00+00:00,Helsinki-vantaa,Europe/Helsinki,HEL,EFHK,,40,6,2025-07-30T12:20:00+00:00,10.0,,,,,SriLankan Airlines,UL,ALK,3206,UL3206,ALK3206,finnair,ay,fin,1340,ay1340,fin1340,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,3,30,32.0,2025-07-30T07:30:00+00:00,2025-07-30T07:30:00+00:00,2025-07-30T08:01:00+00:00,2025-07-30T08:01:00+00:00,2025-07-30T08:01:00+00:00,Helsinki-vantaa,Europe/Helsinki,HEL,EFHK,,40,6,2025-07-30T12:20:00+00:00,10.0,,,,,Finnair,AY,FIN,1340,AY1340,FIN1340,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A15,23.0,2025-07-30T07:35:00+00:00,2025-07-30T07:35:00+00:00,2025-07-30T07:58:00+00:00,2025-07-30T07:58:00+00:00,2025-07-30T07:58:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T11:00:00+00:00,,,,,,American Airlines,AA,AAL,6692,AA6692,AAL6692,british airways,ba,baw,846,ba846,baw846,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A15,23.0,2025-07-30T07:35:00+00:00,2025-07-30T07:35:00+00:00,2025-07-30T07:58:00+00:00,2025-07-30T07:58:00+00:00,2025-07-30T07:58:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T11:00:00+00:00,,,,,,JetBlue Airways,B6,JBU,6276,B66276,JBU6276,british airways,ba,baw,846,ba846,baw846,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A15,23.0,2025-07-30T07:35:00+00:00,2025-07-30T07:35:00+00:00,2025-07-30T07:58:00+00:00,2025-07-30T07:58:00+00:00,2025-07-30T07:58:00+00:00,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2025-07-30T11:00:00+00:00,,,,,,British Airways,BA,BAW,846,BA846,BAW846,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A4,11.0,2025-07-30T07:35:00+00:00,2025-07-30T07:35:00+00:00,2025-07-30T07:46:00+00:00,2025-07-30T07:46:00+00:00,2025-07-30T07:46:00+00:00,Newcastle Airport,Europe/London,NCL,EGNT,,,,2025-07-30T08:45:00+00:00,,,,,,Qatar Airways,QR,QTR,5974,QR5974,QTR5974,british airways,ba,baw,1324,ba1324,baw1324,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A4,11.0,2025-07-30T07:35:00+00:00,2025-07-30T07:35:00+00:00,2025-07-30T07:46:00+00:00,2025-07-30T07:46:00+00:00,2025-07-30T07:46:00+00:00,Newcastle Airport,Europe/London,NCL,EGNT,,,,2025-07-30T08:45:00+00:00,,,,,,Malaysia Airlines,MH,MAS,9886,MH9886,MAS9886,british airways,ba,baw,1324,ba1324,baw1324,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A4,11.0,2025-07-30T07:35:00+00:00,2025-07-30T07:35:00+00:00,2025-07-30T07:46:00+00:00,2025-07-30T07:46:00+00:00,2025-07-30T07:46:00+00:00,Newcastle Airport,Europe/London,NCL,EGNT,,,,2025-07-30T08:45:00+00:00,,,,,,British Airways,BA,BAW,1324,BA1324,BAW1324,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B45,25.0,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T08:04:00+00:00,2025-07-30T08:04:00+00:00,2025-07-30T08:04:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,LFMN,1,,,2025-07-30T10:45:00+00:00,,,,,,Cathay Pacific,CX,CPA,7227,CX7227,CPA7227,british airways,ba,baw,342,ba342,baw342,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B45,25.0,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T08:04:00+00:00,2025-07-30T08:04:00+00:00,2025-07-30T08:04:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,LFMN,1,,,2025-07-30T10:45:00+00:00,,,,,,Qatar Airways,QR,QTR,9725,QR9725,QTR9725,british airways,ba,baw,342,ba342,baw342,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B45,25.0,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T08:04:00+00:00,2025-07-30T08:04:00+00:00,2025-07-30T08:04:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,LFMN,1,,,2025-07-30T10:45:00+00:00,,,,,,British Airways,BA,BAW,342,BA342,BAW342,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A22,11.0,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T07:51:00+00:00,2025-07-30T07:51:00+00:00,2025-07-30T07:51:00+00:00,Dublin International,Europe/Dublin,DUB,EIDW,T2,,6,2025-07-30T09:00:00+00:00,,,,,,Aer Lingus,EI,EIN,151,EI151,EIN151,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,,,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,2,,,2025-07-30T09:00:00+00:00,,,,,,Aer Lingus,EI,EIN,,EI,EIN,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A11,28.0,2025-07-30T09:15:00+00:00,2025-07-30T09:15:00+00:00,2025-07-30T09:42:00+00:00,2025-07-30T09:42:00+00:00,2025-07-30T09:42:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,4S,,08,2025-07-30T12:40:00+00:00,,,,,,Japan Airlines,JL,JTL,6982,JL6982,JTL6982,iberia,ib,ibe,712,ib712,ibe712,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A11,28.0,2025-07-30T09:15:00+00:00,2025-07-30T09:15:00+00:00,2025-07-30T09:42:00+00:00,2025-07-30T09:42:00+00:00,2025-07-30T09:42:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,4S,,08,2025-07-30T12:40:00+00:00,,,,,,Vueling,VY,VLG,5412,VY5412,VLG5412,iberia,ib,ibe,712,ib712,ibe712,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,B43,39.0,2025-07-30T11:20:00+00:00,2025-07-30T11:20:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2025-07-30T17:10:00+00:00,,,,,,JetBlue Airways,B6,JBU,6904,B66904,JBU6904,turkish airlines,tk,thy,1980,tk1980,thy1980,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,B43,39.0,2025-07-30T11:20:00+00:00,2025-07-30T11:20:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2025-07-30T17:10:00+00:00,,,,,,Pakistan International Airlines,PK,PIA,5980,PK5980,PIA5980,turkish airlines,tk,thy,1980,tk1980,thy1980,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,B43,39.0,2025-07-30T11:20:00+00:00,2025-07-30T11:20:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2025-07-30T17:10:00+00:00,,,,,,United Airlines,UA,UAL,6919,UA6919,UAL6919,turkish airlines,tk,thy,1980,tk1980,thy1980,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,B43,39.0,2025-07-30T11:20:00+00:00,2025-07-30T11:20:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,2025-07-30T11:58:00+00:00,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2025-07-30T17:10:00+00:00,,,,,,RwandAir,WB,RWD,1270,WB1270,RWD1270,turkish airlines,tk,thy,1980,tk1980,thy1980,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B36,15.0,2025-07-30T09:25:00+00:00,2025-07-30T09:25:00+00:00,2025-07-30T09:40:00+00:00,2025-07-30T09:40:00+00:00,2025-07-30T09:40:00+00:00,George Bush Intercontinental,America/Chicago,IAH,KIAH,D,D3,F7,2025-07-30T13:40:00+00:00,,,,,,Iberia,IB,IBE,3577,IB3577,IBE3577,british airways,ba,baw,195,ba195,baw195,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B36,15.0,2025-07-30T09:25:00+00:00,2025-07-30T09:25:00+00:00,2025-07-30T09:40:00+00:00,2025-07-30T09:40:00+00:00,2025-07-30T09:40:00+00:00,George Bush Intercontinental,America/Chicago,IAH,KIAH,D,D3,F7,2025-07-30T13:40:00+00:00,,,,,,American Airlines,AA,AAL,6952,AA6952,AAL6952,british airways,ba,baw,195,ba195,baw195,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B33,27.0,2025-07-30T11:05:00+00:00,2025-07-30T11:05:00+00:00,2025-07-30T11:32:00+00:00,2025-07-30T11:32:00+00:00,2025-07-30T11:32:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,,,2025-07-30T13:50:00+00:00,,,,,,American Airlines,AA,AAL,7004,AA7004,AAL7004,british airways,ba,baw,295,ba295,baw295,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,B48,,2025-07-30T13:20:00+00:00,2025-07-30T13:20:00+00:00,,,,John F Kennedy International,America/New_York,JFK,KJFK,8,,,2025-07-30T16:10:00+00:00,,,,,,British Airways,BA,BAW,177,BA177,BAW177,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,5,A10,22.0,2025-07-30T13:25:00+00:00,2025-07-30T13:25:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,02,2025-07-30T19:10:00+00:00,,,,,,British Airways,BA,BAW,632,BA632,BAW632,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,3,11,,2025-07-30T13:25:00+00:00,2025-07-30T13:25:00+00:00,,,,Prague Vaclav Havel Airport,Europe/Prague,PRG,LKPR,1,,12,2025-07-30T16:25:00+00:00,,,,,,British Airways,BA,BAW,860,BA860,BAW860,,,,,,,
2025-07-30,active,,,Heathrow,Europe/London,LHR,EGLL,2,A22,17.0,2025-07-30T13:25:00+00:00,2025-07-30T13:25:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,T2,,6,2025-07-30T14:50:00+00:00,,,,,,Aer Lingus,EI,EIN,163,EI163,EIN163,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,47.0,2025-07-30T01:25:00+00:00,2025-07-30T01:25:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,,,,2025-07-30T02:43:00+00:00,,,,,,ASL Airlines Ireland,AG,ABR,701,AG701,ABR701,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,14.0,2025-07-30T01:30:00+00:00,2025-07-30T01:30:00+00:00,2025-07-30T01:44:00+00:00,2025-07-30T01:44:00+00:00,2025-07-30T01:44:00+00:00,Marseille Provence Airport,Europe/Paris,MRS,LFML,,,,2025-07-30T03:00:00+00:00,,,,,,Swiftair,WT,SWT,5745,WT5745,SWT5745,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,20.0,2025-07-30T01:30:00+00:00,2025-07-30T01:30:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2025-07-30T18:54:00+00:00,,,,,,Air France,AF,AFR,116,AF116,AFR116,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,14.0,2025-07-30T01:35:00+00:00,2025-07-30T01:35:00+00:00,2025-07-30T01:49:00+00:00,2025-07-30T01:49:00+00:00,2025-07-30T01:49:00+00:00,Blagnac,Europe/Paris,TLS,LFBO,,,,2025-07-30T03:05:00+00:00,,,,,,Swiftair,WT,SWT,5629,WT5629,SWT5629,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,25.0,2025-07-30T02:10:00+00:00,2025-07-30T02:10:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2025-07-30T20:50:00+00:00,,,,,,FedEx,FX,FDX,5603,FX5603,FDX5603,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,,2025-07-30T02:45:00+00:00,2025-07-30T02:45:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,,,,2025-07-30T05:00:00+00:00,,,,,,ASL Airlines France,5O,FPO,4407,5O4407,FPO4407,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,22.0,2025-07-30T02:50:00+00:00,2025-07-30T02:50:00+00:00,,,,Milano Malpensa,Europe/Rome,MXP,LIMC,T1,,,2025-07-30T04:20:00+00:00,,,,,,DHL Air,D0,DHK,7332,D07332,DHK7332,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,91.0,2025-07-30T03:00:00+00:00,2025-07-30T03:00:00+00:00,,,,Dublin International,Europe/Dublin,DUB,EIDW,,,,2025-07-30T04:45:00+00:00,,,,,,ASL Airlines Ireland,AG,ABR,4294,AG4294,ABR4294,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,,2025-07-30T03:00:00+00:00,2025-07-30T03:00:00+00:00,,,,Cologne/bonn,Europe/Berlin,CGN,EDDK,,,,2025-07-30T04:00:00+00:00,,,,,,MNG Airlines,MB,MNB,152,MB152,MNB152,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,,2025-07-30T03:30:00+00:00,2025-07-30T03:30:00+00:00,,,,Arlanda,Europe/Stockholm,ARN,ESSA,,,,2025-07-30T06:05:00+00:00,,,,,,ASL Airlines France,5O,FPO,4408,5O4408,FPO4408,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F29,12.0,2025-07-30T07:00:00+00:00,2025-07-30T07:00:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-07-30T08:25:00+00:00,,,,,,Air France,AF,AFR,7330,AF7330,AFR7330,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2B,D69,,2025-07-30T07:00:00+00:00,2025-07-30T07:00:00+00:00,,,,Sud Corse,Europe/Paris,FSC,LFKF,,,,2025-07-30T08:55:00+00:00,,,,,,easyJet,U2,EZY,4519,U24519,EZY4519,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F53,12.0,2025-07-30T07:05:00+00:00,2025-07-30T07:05:00+00:00,,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2025-07-30T08:25:00+00:00,,,,,,Delta Air Lines,DL,DAL,8761,DL8761,DAL8761,air france,af,afr,1428,af1428,afr1428,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,,,29.0,2025-07-30T03:45:00+00:00,2025-07-30T03:45:00+00:00,2025-07-30T04:14:00+00:00,2025-07-30T04:14:00+00:00,2025-07-30T04:14:00+00:00,Stansted,Europe/London,STN,EGSS,,,,2025-07-30T03:47:00+00:00,9.0,,,,,FedEx,FX,FDX,5202,FX5202,FDX5202,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2B,,14.0,2025-07-30T06:10:00+00:00,2025-07-30T06:10:00+00:00,2025-07-30T06:23:00+00:00,2025-07-30T06:23:00+00:00,2025-07-30T06:23:00+00:00,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,22,2025-07-30T08:10:00+00:00,,,,,,Etihad Airways,EY,ETD,3012,EY3012,ETD3012,ita airways,az,ity,317,az317,ity317,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,65,20.0,2025-07-30T07:20:00+00:00,2025-07-30T07:20:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A17,9,2025-07-30T08:35:00+00:00,,,,,,Aegean Airlines,A3,AEE,1439,A31439,AEE1439,lufthansa,lh,dlh,1051,lh1051,dlh1051,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,65,20.0,2025-07-30T07:20:00+00:00,2025-07-30T07:20:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,2025-07-30T07:40:00+00:00,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A17,9,2025-07-30T08:35:00+00:00,,,,,,United Airlines,UA,UAL,9516,UA9516,UAL9516,lufthansa,lh,dlh,1051,lh1051,dlh1051,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2B,D53,12.0,2025-07-30T06:00:00+00:00,2025-07-30T06:00:00+00:00,2025-07-30T06:11:00+00:00,2025-07-30T06:11:00+00:00,2025-07-30T06:11:00+00:00,Cote D'azur International Airport,Europe/Paris,NCE,LFMN,2,,,2025-07-30T07:35:00+00:00,,,,,,easyJet,U2,EZY,4525,U24525,EZY4525,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2B,,14.0,2025-07-30T06:10:00+00:00,2025-07-30T06:10:00+00:00,2025-07-30T06:23:00+00:00,2025-07-30T06:23:00+00:00,2025-07-30T06:23:00+00:00,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,22,2025-07-30T08:10:00+00:00,,,,,,China Southern Airlines,CZ,CSN,7342,CZ7342,CSN7342,ita airways,az,ity,317,az317,ity317,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2B,,14.0,2025-07-30T06:10:00+00:00,2025-07-30T06:10:00+00:00,2025-07-30T06:23:00+00:00,2025-07-30T06:23:00+00:00,2025-07-30T06:23:00+00:00,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,22,2025-07-30T08:10:00+00:00,,,,,,Delta Air Lines,DL,DAL,6666,DL6666,DAL6666,ita airways,az,ity,317,az317,ity317,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,53,8.0,2025-07-30T07:10:00+00:00,2025-07-30T07:10:00+00:00,2025-07-30T07:17:00+00:00,2025-07-30T07:17:00+00:00,2025-07-30T07:17:00+00:00,Keflavik International,Atlantic/Reykjavik,KEF,BIKF,,A2,3,2025-07-30T08:40:00+00:00,,,,,,Emirates,EK,UAE,3325,EK3325,UAE3325,icelandair,fi,ice,549,fi549,ice549,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,53,8.0,2025-07-30T07:10:00+00:00,2025-07-30T07:10:00+00:00,2025-07-30T07:17:00+00:00,2025-07-30T07:17:00+00:00,2025-07-30T07:17:00+00:00,Keflavik International,Atlantic/Reykjavik,KEF,BIKF,,A2,3,2025-07-30T08:40:00+00:00,,,,,,Icelandair,FI,ICE,549,FI549,ICE549,,,,,,,
2025-07-30,active,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F56,12.0,2025-07-30T08:35:00+00:00,2025-07-30T08:35:00+00:00,2025-07-30T08:46:00+00:00,2025-07-30T08:46:00+00:00,2025-07-30T08:46:00+00:00,Nantes Atlantique,Europe/Paris,NTE,LFRS,1,,C2,2025-07-30T09:40:00+00:00,,,,,,Gol,G3,GLO,5052,G35052,GLO5052,air france,af,afr,7500,af7500,afr7500,
