icao24,callsign,country_icao,time_at_position,longitude,latitude,altitude,on_ground,speed_kmh,true_track,vertical_rate,sensors,geo_altitude,spi,located_at
407e9f,EZE9681 ,United Kingdom,12:14:35,16.5529,48.1219,,True,1.8,315.0,,,,False,Vienna International Airport
49d06b,OKPAZ   ,Czech Republic,12:18:04,14.2269,50.6234,1120.14,False,58.85,67.92,-0.33,,1272.54,False,Václav Havel Airport Prague
4b43b2,RGA07   ,Switzerland,12:18:04,9.1776,47.4212,1303.02,False,45.33,99.14,-3.9,,1463.04,False,Zürich Airport
407e7d,EXS11KE ,United Kingdom,12:18:05,13.9102,48.6557,11582.4,False,201.74,308.48,0.0,,11971.02,False,Munich Airport
4405da,GAC423Y ,Austria,12:18:04,13.9521,50.1384,3512.82,False,98.97,266.42,7.15,,3710.94,False,Václav Havel Airport Prague
406b4a,VIR358  ,United Kingdom,12:18:04,13.0318,48.2188,10668.0,False,285.1,117.63,-0.33,,11079.48,False,Munich Airport
486044,PH4U3   ,Kingdom of the Netherlands,12:18:04,6.8682,51.9909,0.0,False,24.74,286.93,-0.98,,152.4,False,Düsseldorf Airport
7448a7,RJA155  ,Jordan,12:18:05,5.8066,45.9601,2438.4,False,112.41,273.94,-0.65,,2628.9,False,Geneva Cointrin International Airport
39cea8,TVF45DP ,France,12:18:05,10.3329,45.1718,11582.4,False,201.26,287.55,0.0,,12123.42,False,Verona Villafranca Valerio Catullo Airport
44068e,LDX10C  ,Austria,12:18:04,11.3378,48.1216,746.76,False,70.63,222.64,-4.23,,891.54,False,Munich Airport
407e71,EXS340  ,United Kingdom,12:18:05,8.6105,47.1661,10645.14,False,194.68,295.35,5.85,,11079.48,False,Zürich Airport
3d6fb7,DFOOD   ,Germany,12:18:03,7.7155,50.347,2590.8,False,127.42,213.31,0.0,,2773.68,False,Frankfurt Airport
3cd05c,GFD2    ,Germany,12:18:05,6.9987,49.5322,2484.12,False,130.68,291.72,4.23,,2667.0,False,Luxembourg-Findel International Airport
3cd05e,GFD41   ,Germany,12:18:05,10.684,52.0874,2750.82,False,127.73,64.98,0.0,,2918.46,False,Hannover Airport
3cd060,GFD91   ,Germany,12:18:04,10.9733,48.264,868.68,False,100.78,332.65,0.98,,1028.7,False,Munich Airport
7805aa,CSG2596 ,China,12:18:04,19.3018,47.9335,6370.32,False,229.29,33.65,13.98,,6637.02,False,Budapest Liszt Ferenc International Airport
4b4428,HBZVC   ,Switzerland,12:18:05,12.1347,49.4166,716.28,False,49.97,182.95,-1.63,,876.3,False,Nuremberg Airport
4b440c,HBZUA   ,Switzerland,12:14:45,9.1412,47.0518,2034.54,False,65.97,308.03,-4.55,,2186.94,False,Zürich Airport
440669,AUA72G  ,Austria,12:18:04,17.9217,46.0823,9883.14,False,265.5,153.29,3.58,,10332.72,False,Zagreb Franjo Tuđman International Airport
440668,AUA4CD  ,Austria,12:18:04,7.6972,49.5585,10965.18,False,214.4,279.53,0.0,,11346.18,False,Frankfurt Airport
440667,AUA210  ,Austria,12:18:05,10.9888,49.8403,9433.56,False,257.28,91.26,0.98,,9784.08,False,Nuremberg Airport
440666,AUA21M  ,Austria,12:18:03,10.1885,50.2952,6827.52,False,191.49,281.31,-9.75,,7139.94,False,Nuremberg Airport
44065c,AUA764A ,Austria,12:18:00,16.5698,48.1182,,True,0.0,205.31,,,,False,Vienna International Airport
44065b,AUA7ER  ,Austria,12:18:04,16.5842,48.1055,,True,22.64,340.31,,,,False,Vienna International Airport
48c1bb,RYR93XJ ,Poland,12:18:04,19.7831,49.9172,3169.92,False,162.09,132.04,8.78,,3322.32,False,Kraków John Paul II International Airport
4b4444,HBZWE   ,Switzerland,12:18:04,8.5271,46.9755,777.24,False,47.22,262.49,-0.65,,899.16,False,Zürich Airport
440604,AUA8KX  ,Austria,12:18:04,12.7886,45.2922,11574.78,False,253.41,55.92,-0.33,,12100.56,False,Venice Marco Polo Airport
4b4436,HBZVQ   ,Switzerland,12:18:03,7.8701,46.5108,3086.1,False,62.47,300.15,-7.48,,3284.22,False,Zürich Airport
4b4438,HBZVS   ,Switzerland,12:13:04,7.8856,46.0616,3451.86,False,63.37,32.4,-14.96,,3665.22,False,Milan Malpensa International Airport
440635,OECHB   ,Austria,12:18:04,12.6336,48.6884,1280.16,False,63.3,135.0,2.6,,1455.42,False,Munich Airport
48c1a5,RYR40SU ,Poland,12:18:04,12.046,45.603,2857.5,False,145.23,245.07,13.98,,3040.38,False,Venice Marco Polo Airport
48c1a6,RYR83SL ,Poland,12:18:03,19.771,50.0733,,True,4.63,75.94,,,,False,Kraków John Paul II International Airport
4b4459,HBZWZ   ,Switzerland,12:13:52,9.5376,47.2607,960.12,False,67.63,184.8,-1.3,,1104.9,False,Zürich Airport
503cb8,KLJ3335 ,Lithuania,12:18:04,7.0148,53.509,10972.8,False,215.74,213.42,-0.33,,11209.02,False,Hamburg Helmut Schmidt Airport
503d78,TRA6A   ,Lithuania,12:18:04,12.1914,45.992,10355.58,False,216.96,330.76,0.0,,10866.12,False,Venice Marco Polo Airport
503d73,WZZ20CE ,Lithuania,12:18:04,14.2657,51.3117,10668.0,False,264.54,101.44,0.0,,10934.7,False,Berlin Brandenburg Airport
4b4492,HBZZE   ,Switzerland,12:17:13,7.593,47.1178,441.96,False,24.09,19.98,-6.18,,579.12,False,EuroAirport Basel-Mulhouse-Freiburg
7c806b,QFA10   ,Australia,12:18:04,11.6232,49.8167,10058.4,False,286.47,104.14,-0.33,,10401.3,False,Nuremberg Airport
407cb0,RUK151Y ,United Kingdom,12:18:04,6.4593,49.2896,10058.4,False,217.75,165.08,0.0,,10424.16,False,Luxembourg-Findel International Airport
3e7c98,DKMJO   ,Germany,12:18:04,9.6665,48.491,1508.76,False,23.71,229.4,-0.33,,1661.16,False,Stuttgart Airport
4010db,EFW2741 ,United Kingdom,12:18:04,9.818,46.6156,9753.6,False,207.76,311.39,0.0,,10195.56,False,Milan Bergamo Airport / Antonio Locatelli Air Base
3d26fb,DEMZZ   ,Germany,12:18:04,8.6102,51.3731,3048.0,False,99.57,76.25,0.0,,3215.64,False,Cologne Bonn Airport
78076e,CCA962  ,China,12:02:47,17.5518,52.898,10058.4,False,260.57,38.02,0.0,,10187.94,False,Gdańsk Lech Wałęsa Airport
3e7c61,DKMHL   ,Germany,12:18:04,10.9415,50.3122,1409.7,False,36.72,101.31,-0.33,,1577.34,False,Nuremberg Airport
4b42e3,HBZIP   ,Switzerland,12:18:03,6.2693,45.4608,1889.76,False,76.98,14.31,-4.23,,2019.3,False,Geneva Cointrin International Airport
3d1548,DEGHS   ,Germany,12:18:04,8.3088,49.2282,975.36,False,35.97,286.62,1.95,,1074.42,False,Stuttgart Airport
4b42ca,HBZHQ   ,Switzerland,12:18:04,8.444,49.3539,342.9,False,55.22,158.69,-0.65,,472.44,False,Frankfurt Airport
adfd72,CNV6305 ,United States,12:18:05,15.023,53.0288,7010.4,False,147.43,59.14,0.0,,7170.42,False,Berlin Brandenburg Airport
407f00,CLF739A ,United Kingdom,12:18:04,14.4844,49.181,10957.56,False,194.91,304.03,6.18,,11315.7,False,Václav Havel Airport Prague
48c2ae,RYR9ZF  ,Poland,12:18:00,14.2605,50.1071,,True,0.0,126.56,,,,False,Václav Havel Airport Prague
48c2b9,RYR6734 ,Poland,12:18:04,19.7838,50.0776,160.02,False,75.78,257.85,0.98,,289.56,False,Kraków John Paul II International Airport
48c2b3,RYR38WG ,Poland,12:18:05,16.8076,45.5391,11582.4,False,227.44,8.72,0.0,,12100.56,False,Zagreb Franjo Tuđman International Airport
48c2b1,RYR4457 ,Poland,12:18:04,19.9017,49.78,4084.32,False,180.36,127.0,11.05,,4259.58,False,Kraków John Paul II International Airport
48c2b2,RYR29VA ,Poland,12:18:04,8.0179,51.6936,7437.12,False,197.08,271.2,-2.6,,7726.68,False,Düsseldorf Airport
48c2a8,RYR4UA  ,Poland,12:18:05,10.5103,45.8601,11277.6,False,202.87,231.59,0.0,,11803.38,False,Verona Villafranca Valerio Catullo Airport
48c2a5,RYR71SF ,Poland,12:18:05,12.7975,46.9657,10972.8,False,201.72,234.45,0.0,,11445.24,False,Ljubljana Jože Pučnik Airport
48c2a3,RYR66CN ,Poland,12:18:04,17.1074,45.5657,10972.8,False,239.48,196.22,0.0,,11468.1,False,Zagreb Franjo Tuđman International Airport
48c2a0,RYR62KX ,Poland,12:18:05,19.0683,47.6649,3009.9,False,151.0,32.34,5.2,,3192.78,False,Budapest Liszt Ferenc International Airport
48c2a1,RYR74PM ,Poland,12:18:02,9.7632,45.2626,5013.96,False,187.48,150.76,12.03,,5311.14,False,Milan Bergamo Airport / Antonio Locatelli Air Base
3fed02,DMAXW   ,Germany,12:18:05,6.1926,51.3329,426.72,False,49.7,152.9,0.65,,563.88,False,Düsseldorf Airport
45ab4d,JTD280  ,Denmark,12:18:05,19.6572,46.8978,11582.4,False,230.63,337.44,0.0,,12039.6,False,Budapest Liszt Ferenc International Airport
45ab54,SAS77G  ,Denmark,12:18:04,9.3093,48.757,11422.38,False,232.47,193.18,-4.55,,11833.86,False,Stuttgart Airport
4b303c,HBSGY   ,Switzerland,12:18:04,9.5495,47.7361,1295.4,False,50.22,316.66,3.25,,1455.42,False,Zürich Airport
4b303e,HBSHA   ,Switzerland,12:18:05,8.157,49.2293,2286.0,False,76.23,148.24,0.0,,2468.88,False,Frankfurt Airport
4b4391,HBZPH   ,Switzerland,12:13:46,7.8854,47.1389,662.94,False,3.71,236.31,-0.98,,777.24,False,EuroAirport Basel-Mulhouse-Freiburg
49d044,ABP722  ,Czech Republic,12:18:04,13.3315,47.9471,10058.4,False,228.79,21.78,0.0,,10447.02,False,Munich Airport
45ab24,JTD308  ,Denmark,12:18:05,15.8662,51.7538,11582.4,False,228.46,333.38,0.0,,11818.62,False,Berlin Brandenburg Airport
45ab21,SAS55H  ,Denmark,12:18:03,19.2311,47.5928,10972.8,False,231.97,337.3,0.0,,11399.52,False,Budapest Liszt Ferenc International Airport
3e7b59,DKLXH   ,Germany,12:18:04,7.1467,51.9474,1074.42,False,36.82,82.78,-0.33,,1219.2,False,Düsseldorf Airport
48c12e,RYR87YL ,Poland,12:18:04,17.5234,52.8896,9395.46,False,230.8,29.36,-4.88,,9532.62,False,Gdańsk Lech Wałęsa Airport
48c135,RYS5092 ,Poland,12:18:05,17.4315,50.7466,2712.72,False,137.13,330.07,-7.8,,2865.12,False,Kraków John Paul II International Airport
48c134,RYR55LA ,Poland,12:18:04,9.3774,52.0112,11277.6,False,251.23,97.65,0.33,,11559.54,False,Hannover Airport
48c132,RYR88JL ,Poland,12:18:03,9.6524,45.5803,2743.2,False,143.39,68.31,4.88,,2941.32,False,Milan Bergamo Airport / Antonio Locatelli Air Base
48c126,RYR74EN ,Poland,12:18:04,7.0586,52.0109,11582.4,False,208.51,295.11,0.0,,11894.82,False,Düsseldorf Airport
3e7b33,DKLVV   ,Germany,12:18:04,10.2286,48.7547,1036.32,False,33.47,226.25,1.95,,1211.58,False,Stuttgart Airport
789244,CPA382  ,China,12:18:05,11.0072,47.2462,8595.36,False,245.99,105.4,4.23,,8983.98,False,Munich Airport
489789,LOT3KL  ,Poland,12:18:02,19.9311,50.9501,4389.12,False,153.0,216.52,-9.1,,4549.14,False,Kraków John Paul II International Airport
489786,LOT3HD  ,Poland,12:18:04,19.9999,52.3229,5372.1,False,205.86,114.2,-12.68,,5501.64,False,Warsaw Chopin Airport
3c4dd5,DLH8YM  ,Germany,12:18:04,8.5897,49.944,1127.76,False,119.46,110.15,17.56,,1303.02,False,Frankfurt Airport
3c4dd8,DLH1KR  ,Germany,12:18:05,11.9369,50.6922,7658.1,False,228.26,64.36,-7.48,,7932.42,False,Leipzig/Halle Airport
3c4dca,DLH4WL  ,Germany,12:14:01,11.7745,48.3633,350.52,False,71.41,83.8,-5.2,,533.4,False,Munich Airport
3c4dd2,DLH7CF  ,Germany,12:15:20,11.7449,48.3402,381.0,False,72.55,83.08,-5.2,,541.02,False,Munich Airport
3c4dce,DLH3KW  ,Germany,12:18:04,8.4871,48.7978,9197.34,False,217.2,181.76,7.48,,9578.34,False,Stuttgart Airport
3c4dcc,DLH6HF  ,Germany,12:18:04,7.7782,51.682,10728.96,False,201.37,317.59,-5.53,,11033.76,False,Düsseldorf Airport
a63864,TFF967  ,United States,12:18:04,14.7995,49.5651,13106.4,False,233.78,288.87,0.33,,13517.88,False,Václav Havel Airport Prague
3c4dc3,DLH2WT  ,Germany,12:18:04,11.8495,48.4571,2918.46,False,169.88,254.36,-5.2,,3108.96,False,Munich Airport
3c4dc9,DLH7AE  ,Germany,12:18:03,15.0305,47.9843,9357.36,False,195.29,275.29,-7.8,,9738.36,False,Vienna International Airport
3feb5b,DMHCQ   ,Germany,12:18:05,8.8647,49.2425,853.44,False,41.87,132.51,-0.33,,,False,Stuttgart Airport
3c4dc2,DLH2KX  ,Germany,12:16:33,16.8275,52.4165,,True,3.34,225.0,,,,False,Berlin Brandenburg Airport
3feac3,DMUWH   ,Germany,12:18:04,6.8806,51.617,106.68,False,27.86,265.76,-0.33,,274.32,False,Düsseldorf Airport
4bb845,PGT5957 ,Turkey,12:02:02,19.968,45.1896,11590.02,False,253.25,136.32,0.33,,12115.8,False,Belgrade Nikola Tesla Airport
4bb841,PGT28FR ,Turkey,12:18:04,10.7815,53.3289,6149.34,False,228.3,140.21,6.5,,6339.84,False,Hamburg Helmut Schmidt Airport
06a1eb,QTR8090 ,Qatar,12:18:04,10.1601,49.7306,10363.2,False,220.43,293.81,0.0,,10713.72,False,Nuremberg Airport
4bb853,PGT55XN ,Turkey,12:18:04,17.537,47.1618,10980.42,False,205.23,295.86,0.0,,11414.76,False,M. R. Štefánik Airport
3e211e,DSW1    ,Germany,12:17:52,11.2729,48.075,,True,0.0,174.38,,,,False,Munich Airport
34469a,VLG49SM ,Spain,12:18:04,12.1393,46.1466,10972.8,False,259.32,55.02,0.0,,11483.34,False,Venice Marco Polo Airport
344693,VLG90AB ,Spain,12:18:04,12.2521,51.4248,7338.06,False,241.85,210.27,7.8,,7581.9,False,Leipzig/Halle Airport
4bb869,PGT977  ,Turkey,12:18:05,19.6297,47.6403,11582.4,False,224.46,314.35,0.0,,12031.98,False,Budapest Liszt Ferenc International Airport
4cc50e,ICE533  ,Iceland,12:18:04,11.8056,48.4512,1562.1,False,135.49,309.92,9.75,,1722.12,False,Munich Airport
4bb873,PGT25UK ,Turkey,12:18:04,18.3317,46.1705,11277.6,False,249.05,119.58,-0.33,,11757.66,False,Budapest Liszt Ferenc International Airport
4402ae,EJU35MY ,Austria,12:18:04,6.2431,46.498,10363.2,False,201.06,312.1,0.33,,10858.5,False,Geneva Cointrin International Airport
46b8b0,AEE631  ,Greece,12:18:04,7.261,50.9348,11277.6,False,252.97,121.78,0.0,,11628.12,False,Cologne Bonn Airport
46b8b1,AEE9E   ,Greece,12:18:04,13.3769,46.9823,11285.22,False,261.76,137.31,0.0,,11772.9,False,Ljubljana Jože Pučnik Airport
4402e8,EJU32CN ,Austria,12:18:04,5.0415,48.4774,8907.78,False,252.44,112.91,6.83,,9288.78,False,Luxembourg-Findel International Airport
4402e6,OEFDN   ,Austria,12:18:03,13.3671,49.4732,1310.64,False,95.17,124.21,-19.83,,1470.66,False,Václav Havel Airport Prague
4404ac,OEBXQ   ,Austria,12:18:04,9.9033,47.3655,1508.76,False,59.61,111.25,3.25,,1661.16,False,Zürich Airport
06a10b,QTR24P  ,Qatar,12:17:35,16.5682,48.1172,,True,0.0,25.31,,,,False,Vienna International Airport
06a11f,QTR32M  ,Qatar,12:18:04,18.241,47.3155,11887.2,False,267.58,117.11,0.0,,12359.64,False,Budapest Liszt Ferenc International Airport
48c22d,RYR91TG ,Poland,12:18:05,14.8244,47.8612,10668.0,False,243.95,53.06,0.0,,11079.48,False,Vienna International Airport
48c231,RYR66PG ,Poland,12:16:18,19.2634,47.4359,,True,0.0,222.19,,,,False,Budapest Liszt Ferenc International Airport
48c228,RYR572U ,Poland,12:18:04,5.7623,50.6935,3634.74,False,137.23,265.7,-5.2,,3848.1,False,Eindhoven Airport
48c225,RYR65UG ,Poland,12:18:04,8.8918,48.2813,11277.6,False,211.44,223.32,0.0,,11704.32,False,Stuttgart Airport
48c223,RYR66ZB ,Poland,12:18:04,19.3816,50.4413,1440.18,False,105.47,0.84,-6.5,,1584.96,False,Kraków John Paul II International Airport
48c222,RYR8TH  ,Poland,12:18:04,19.4483,49.9353,3444.24,False,184.74,63.36,-4.55,,3611.88,False,Kraków John Paul II International Airport
48c220,RYS7069 ,Poland,12:18:04,14.1049,50.0744,10972.8,False,220.59,213.39,0.0,,11285.22,False,Václav Havel Airport Prague
4404a4,EJU41KV ,Austria,12:18:05,5.0352,47.0718,9144.0,False,218.55,329.75,0.0,,9563.1,False,Geneva Cointrin International Airport
48e83e,SPZIP   ,Poland,12:18:02,17.973,53.9495,137.16,False,30.28,260.22,-2.6,,220.98,False,Gdańsk Lech Wałęsa Airport
3e31ea,LEJ330  ,Germany,12:18:04,8.8363,45.2625,13106.4,False,206.01,177.28,0.0,,13662.66,False,Milan Malpensa International Airport
440570,PEV531  ,Austria,12:18:04,8.818,45.6946,10774.68,False,246.46,18.62,-6.18,,11323.32,False,Milan Malpensa International Airport
3f9a92,OSY11F  ,Germany,12:18:04,9.0852,51.1359,3962.4,False,144.27,348.69,0.0,,4160.52,False,Frankfurt Airport
06a106,QTR043  ,Qatar,12:18:04,10.2046,49.5662,12192.0,False,224.77,290.22,0.0,,12588.24,False,Nuremberg Airport
3edcde,DKYPI   ,Germany,12:18:04,8.7512,47.9644,1219.2,False,38.06,76.72,-0.33,,1379.22,False,Zürich Airport
407bf5,FLJ63T  ,United Kingdom,12:18:04,5.4173,52.809,12496.8,False,244.19,52.19,-0.33,,12824.46,False,Amsterdam Airport Schiphol
3ffcd5,DMYJS   ,Germany,12:18:04,11.84,48.9402,1280.16,False,53.44,293.85,0.98,,1455.42,False,Munich Airport
8013c3,AIC2026 ,India,12:18:05,14.1403,49.175,10660.38,False,285.52,124.21,0.0,,11018.52,False,Václav Havel Airport Prague
3eefc9,D3890   ,Germany,12:18:04,11.233,50.8164,1501.14,False,25.41,301.76,-0.33,,1684.02,False,Leipzig/Halle Airport
06a0fa,QTR56N  ,Qatar,12:18:04,9.0601,47.7154,3893.82,False,155.07,273.04,-8.13,,4137.66,False,Zürich Airport
600b20,AZG2791 ,Azerbaijan,12:18:05,16.6134,49.4325,10363.2,False,215.24,307.03,0.0,,10660.38,False,Vienna International Airport
600b23,AZG9531 ,Azerbaijan,12:18:03,8.726,45.7075,769.62,False,97.24,359.39,6.5,,906.78,False,Milan Malpensa International Airport
4a2182,HLJ112  ,Romania,12:18:04,15.3727,47.2959,10058.4,False,229.09,193.51,0.0,,10477.5,False,Vienna International Airport
4a2181,HLJ111  ,Romania,12:18:04,14.5572,49.9564,1630.68,False,101.48,308.21,-7.15,,1798.32,False,Václav Havel Airport Prague
885176,THA971  ,Thailand,12:18:04,14.0856,46.5832,10058.4,False,288.72,110.99,0.0,,10515.6,False,Ljubljana Jože Pučnik Airport
4403de,OEKGE   ,Austria,12:18:03,12.9711,45.6118,982.98,False,71.09,62.88,5.53,,1120.14,False,Venice Marco Polo Airport
440da5,EJU64BJ ,Austria,12:18:04,14.4582,51.4393,7452.36,False,178.87,343.28,-10.4,,7696.2,False,Berlin Brandenburg Airport
440da9,CHRI10  ,Austria,12:18:04,14.2993,48.2804,281.94,False,9.49,77.47,4.88,,419.1,False,Vienna International Airport
4b1801,SWR330P ,Switzerland,12:18:04,9.2563,45.0176,10972.8,False,209.01,300.79,0.0,,11513.82,False,Genoa Cristoforo Colombo Airport
4b1802,SWR7XX  ,Switzerland,12:11:38,17.1017,53.7177,9707.88,False,244.59,59.82,-7.48,,9837.42,False,Gdańsk Lech Wałęsa Airport
4b181a,SWR464L ,Switzerland,12:16:08,17.919,45.6504,9829.8,False,241.33,110.98,-5.53,,10309.86,False,Zagreb Franjo Tuđman International Airport
4b181c,SWR8GD  ,Switzerland,12:18:05,6.7134,45.7987,9067.8,False,217.17,358.51,-5.2,,9540.24,False,Geneva Cointrin International Airport
4952c7,TAP31DB ,Portugal,12:18:04,10.8995,51.8398,10881.36,False,203.87,254.03,4.88,,11148.06,False,Leipzig/Halle Airport
3ee30b,D0628   ,Germany,12:18:05,6.8024,50.6949,1516.38,False,31.82,140.91,-0.33,,1676.4,False,Cologne Bonn Airport
3c6669,DLH17T  ,Germany,12:18:03,6.1082,49.6474,8983.98,False,229.02,264.33,6.83,,9319.26,False,Luxembourg-Findel International Airport
3c664e,DLH1300 ,Germany,12:18:04,16.1085,47.1542,10668.0,False,273.94,121.09,0.0,,11125.2,False,Vienna International Airport
3c6662,DLH3LA  ,Germany,12:17:35,11.7982,48.3614,,True,5.92,210.94,,,,False,Munich Airport
3c6677,DLH8PF  ,Germany,12:18:04,8.5047,50.0367,,True,12.86,67.5,,,,False,Frankfurt Airport
3c666e,DLH8HH  ,Germany,12:18:05,11.4601,49.1843,6682.74,False,217.02,350.45,7.8,,6987.54,False,Nuremberg Airport
3c6676,DLH2LE  ,Germany,12:18:05,11.5412,47.3318,10058.4,False,256.69,155.49,0.0,,10469.88,False,Munich Airport
3c667a,DLH91A  ,Germany,12:18:04,7.9364,48.2785,9029.7,False,235.26,199.15,7.48,,9380.22,False,EuroAirport Basel-Mulhouse-Freiburg
3c666f,DLH77W  ,Germany,12:18:04,7.7371,49.7598,5425.44,False,195.49,269.85,8.45,,5684.52,False,Frankfurt Airport
4b4bb5,HB1806  ,Switzerland,12:18:05,9.4313,48.4755,1546.86,False,27.82,19.44,-0.33,,1729.74,False,Stuttgart Airport
4b1870,PJZ037  ,Switzerland,12:18:04,10.5463,45.412,3230.88,False,133.41,33.2,19.51,,3444.24,False,Verona Villafranca Valerio Catullo Airport
40812d,EZY41JC ,United Kingdom,12:18:05,15.1236,45.4086,10675.62,False,261.93,138.1,0.0,,11201.4,False,Zagreb Franjo Tuđman International Airport
4b4bd2,HB1835  ,Switzerland,12:18:05,9.7495,48.4881,1386.84,False,31.49,4.69,-0.33,,1584.96,False,Stuttgart Airport
3c65a2,DLH762  ,Germany,12:18:04,18.7,46.9551,10668.0,False,276.01,113.51,0.0,,11094.72,False,Budapest Liszt Ferenc International Airport
3ff073,DMFKY   ,Germany,12:18:04,10.148,48.2349,1630.68,False,51.35,280.97,-0.33,,1760.22,False,Stuttgart Airport
4b1887,SWR14V  ,Switzerland,12:18:05,9.5651,47.9456,5074.92,False,205.83,342.7,7.15,,5356.86,False,Stuttgart Airport
3c65c2,DLH2PN  ,Germany,12:18:03,9.9478,49.442,6995.16,False,254.73,120.19,7.15,,7307.58,False,Nuremberg Airport
3c65d2,DLH68H  ,Germany,12:18:04,7.2751,46.7747,10668.0,False,257.58,51.16,-5.2,,11155.68,False,EuroAirport Basel-Mulhouse-Freiburg
3c65ce,DLH8VE  ,Germany,12:15:14,14.2629,50.1073,,True,0.0,213.75,,,,False,Václav Havel Airport Prague
3c65d6,DLH7PV  ,Germany,12:18:04,8.526,50.0043,198.12,False,81.81,181.08,12.68,,342.9,False,Frankfurt Airport
44b2ad,BAF90   ,Belgium,12:18:04,8.3941,49.2763,9753.6,False,232.54,318.59,0.0,,10126.98,False,Frankfurt Airport
3c65cc,DLH1775 ,Germany,12:18:04,14.924,47.0453,10965.18,False,196.91,303.27,0.0,,11422.38,False,Ljubljana Jože Pučnik Airport
3c65ca,DLH4HP  ,Germany,12:18:04,18.5901,47.9304,11590.02,False,218.27,314.43,0.0,,12024.36,False,Budapest Liszt Ferenc International Airport
3ff00b,DMAIO   ,Germany,12:18:05,12.5465,51.3831,281.94,False,44.4,63.14,-0.33,,411.48,False,Leipzig/Halle Airport
484679,PHPVG   ,Kingdom of the Netherlands,12:18:04,5.9693,52.2216,365.76,False,47.4,152.88,-0.33,,,False,Amsterdam Airport Schiphol
3c65da,DLH4KX  ,Germany,12:18:05,14.8272,47.8795,8610.6,False,194.45,280.21,-5.53,,8976.36,False,Vienna International Airport
516091,MNE300  ,Montenegro,12:18:04,13.3671,47.842,10972.8,False,198.53,318.05,-0.33,,11391.9,False,Munich Airport
3ff092,DMESC   ,Germany,12:18:03,11.0985,50.5518,1036.32,False,51.41,161.93,1.95,,1120.14,False,Nuremberg Airport
477ff1,BRK74   ,Hungary,12:18:05,17.032,51.0578,586.74,False,68.1,295.98,-4.23,,731.52,False,Václav Havel Airport Prague
3c6745,DLH9KL  ,Germany,12:18:04,9.374,50.4075,3604.26,False,138.57,272.98,-5.2,,3832.86,False,Frankfurt Airport
3c6744,DLH79F  ,Germany,12:18:04,7.9352,49.7855,5257.8,False,188.32,268.9,10.4,,5539.74,False,Frankfurt Airport
440cff,EJU32AY ,Austria,12:18:04,10.0836,48.3306,7940.04,False,187.76,321.34,-4.88,,8290.56,False,Stuttgart Airport
484639,PH1287  ,Kingdom of the Netherlands,12:18:03,6.7931,51.7539,1287.78,False,35.11,230.95,-0.33,,1447.8,False,Düsseldorf Airport
3c6749,DLH8LX  ,Germany,12:18:03,16.2878,49.0294,10355.58,False,188.21,295.93,-0.33,,10706.1,False,Vienna International Airport
3c6747,DLH4JT  ,Germany,12:18:05,11.6151,53.3416,10980.42,False,228.47,207.2,0.33,,11193.78,False,Hamburg Helmut Schmidt Airport
3c6757,DLH09Y  ,Germany,12:18:04,10.5529,45.847,10363.2,False,240.54,31.89,0.0,,10873.74,False,Verona Villafranca Valerio Catullo Airport
3c6758,DLH862  ,Germany,12:18:05,8.311,50.0576,3482.34,False,170.56,23.09,5.53,,3703.32,False,Frankfurt Airport
3c6750,DLH1VM  ,Germany,12:18:05,11.6258,50.5295,9448.8,False,216.06,150.63,0.0,,9768.84,False,Leipzig/Halle Airport
408064,WUK7900 ,United Kingdom,12:18:05,6.0629,51.9765,10675.62,False,249.53,93.78,0.0,,11010.9,False,Eindhoven Airport
3c542b,BCS61W  ,Germany,12:18:05,9.3457,48.6435,10363.2,False,235.59,10.7,0.0,,10728.96,False,Stuttgart Airport
3d0aa3,DECGX   ,Germany,12:17:11,10.9152,48.4216,426.72,False,30.95,68.55,-0.33,,495.3,False,Munich Airport
440cbd,FTY14   ,Austria,12:18:04,15.8824,45.8034,3040.38,False,149.21,226.68,-6.5,,3238.5,False,Zagreb Franjo Tuđman International Airport
440cab,AUA2GN  ,Austria,12:18:05,14.2524,51.8509,5501.64,False,196.38,342.47,-10.08,,5707.38,False,Berlin Brandenburg Airport
3c670e,DLH446  ,Germany,12:18:04,7.1935,50.7924,6477.0,False,214.65,296.63,7.48,,6751.32,False,Cologne Bonn Airport
440ce8,OEAKM   ,Austria,12:17:40,10.0031,47.854,601.98,False,33.39,56.31,-5.53,,777.24,False,Stuttgart Airport
3c6589,DLH4MM  ,Germany,12:18:04,8.7633,49.8862,2766.06,False,150.97,124.45,14.63,,2941.32,False,Frankfurt Airport
3c6584,DLH3VU  ,Germany,12:18:04,8.8175,53.0476,-15.24,False,63.31,268.14,-2.6,,114.3,False,Hannover Airport
3c6588,DLH5TT  ,Germany,12:16:07,10.0019,53.6326,,True,2.31,140.62,,,,False,Hamburg Helmut Schmidt Airport
3c6585,DLH8UC  ,Germany,12:18:05,10.0943,49.2165,7002.78,False,203.44,127.91,0.0,,7322.82,False,Nuremberg Airport
3c658d,DLH8VR  ,Germany,12:18:04,7.0756,51.399,937.26,False,108.92,262.67,-4.23,,1097.28,False,Düsseldorf Airport
3c658e,DLH3CH  ,Germany,12:16:51,19.801,50.074,,True,1.54,216.56,,,,False,Kraków John Paul II International Airport
aa57df,AAL131  ,United States,12:18:05,10.3065,47.4247,9753.6,False,221.29,316.88,0.0,,10180.32,False,Zürich Airport
